"","race","age","prior_offense","is_recid"
"444","African-American",26,1,0
"4899","Caucasian",71,1,0
"295","African-American",26,1,0
"626","Caucasian",26,1,0
"821","African-American",28,1,1
"3365","Caucasian",28,0,1
"1002","Caucasian",22,0,1
"1065","Caucasian",23,1,1
"1915","African-American",27,0,0
"1739","African-American",27,1,1
"503","African-American",32,1,0
"3044","Caucasian",26,1,1
"364","African-American",30,1,1
"3991","African-American",40,1,0
"1105","Caucasian",31,1,1
"2231","African-American",28,1,0
"1083","African-American",27,1,1
"1492","Caucasian",26,1,1
"794","African-American",23,1,1
"3012","Caucasian",45,0,0
"1890","African-American",34,1,1
"258","African-American",22,0,1
"2456","African-American",33,1,0
"797","African-American",20,1,1
"4996","African-American",49,1,0
"4451","Caucasian",29,1,1
"3494","Caucasian",26,1,1
"1793","Caucasian",41,1,0
"772","African-American",20,1,1
"1842","African-American",28,1,1
"4300","African-American",52,1,0
"4579","Caucasian",54,0,0
"3411","Caucasian",50,1,0
"3524","African-American",21,0,0
"4065","Caucasian",21,1,1
"1584","Caucasian",30,1,1
"1853","Caucasian",43,0,0
"1008","Caucasian",37,1,1
"4664","African-American",24,1,1
"3444","African-American",21,0,1
"2909","Caucasian",30,1,1
"662","Caucasian",25,0,1
"483","African-American",20,0,1
"3408","Caucasian",29,0,0
"2125","African-American",39,1,0
"4332","African-American",36,1,0
"4760","Caucasian",20,0,0
"4051","Caucasian",40,1,1
"504","African-American",24,1,1
"1815","African-American",26,1,1
"1654","African-American",41,0,0
"1348","Caucasian",26,1,1
"3107","African-American",37,1,0
"4141","Caucasian",22,0,1
"1508","African-American",24,1,1
"1498","African-American",30,1,1
"2499","African-American",20,1,1
"1981","Caucasian",33,0,0
"123","Caucasian",25,1,1
"3357","African-American",24,0,1
"4961","Caucasian",34,0,0
"654","African-American",27,1,1
"2774","African-American",23,1,0
"1066","African-American",20,0,1
"2684","Caucasian",33,0,1
"4150","Caucasian",21,1,0
"768","Caucasian",44,1,0
"1394","Caucasian",30,1,0
"4992","Caucasian",43,1,0
"4935","African-American",27,1,0
"3734","African-American",29,1,0
"4035","African-American",27,1,0
"3351","African-American",29,1,1
"893","Caucasian",24,1,0
"1839","Caucasian",22,1,1
"4417","Caucasian",24,0,1
"2073","African-American",23,0,1
"2","African-American",39,1,0
"2114","Caucasian",33,1,1
"2756","Caucasian",62,0,0
"3976","African-American",23,0,1
"1538","African-American",49,0,0
"1345","African-American",34,1,0
"3587","Caucasian",21,0,1
"809","Caucasian",25,0,1
"4057","Caucasian",35,1,0
"1720","African-American",28,1,1
"3230","Caucasian",30,1,0
"1700","African-American",40,1,0
"3661","Caucasian",27,1,0
"3334","Caucasian",53,0,0
"135","African-American",25,1,1
"1161","Caucasian",57,1,0
"4648","Caucasian",20,0,1
"2874","African-American",28,1,0
"4183","Caucasian",29,1,1
"4901","African-American",20,0,1
"3309","African-American",38,0,0
"2147","Caucasian",28,0,1
"3463","Caucasian",26,0,1
"3698","Caucasian",24,0,1
"2064","Caucasian",49,1,0
"4901.1","African-American",20,0,1
