"","race","age","prior_offense","is_recid"
"4909","African-American",30,1,0
"3846","African-American",26,1,1
"3901","Caucasian",33,0,0
"479","African-American",52,1,0
"4356","Caucasian",21,1,1
"4936","African-American",28,1,1
"1599","Caucasian",26,0,1
"627","African-American",41,0,0
"4663","African-American",47,1,0
"809","Caucasian",25,0,1
"1521","Caucasian",53,1,0
"4406","African-American",54,1,0
"3170","African-American",27,0,0
"2613","African-American",31,1,0
"679","Caucasian",21,1,1
"2763","African-American",34,1,1
"4255","African-American",22,1,1
"517","Caucasian",35,1,0
"3058","Caucasian",37,1,0
"893","Caucasian",24,1,0
"4314","African-American",27,1,1
"4643","Caucasian",25,1,1
"1727","African-American",34,1,0
"1848","Caucasian",28,0,0
"1842","African-American",28,1,1
"4942","African-American",36,1,0
"3947","African-American",56,1,0
"1249","African-American",24,1,1
"3751","Caucasian",45,0,0
"2088","African-American",41,0,0
"4603","African-American",25,1,1
"3388","Caucasian",43,0,0
"3696","Caucasian",42,0,0
"2147","Caucasian",28,0,1
"4082","Caucasian",46,0,0
"2656","African-American",42,0,0
"1283","African-American",28,1,1
"1321","African-American",32,1,0
"257","African-American",24,1,1
"907","African-American",23,0,1
"4677","Caucasian",22,1,1
"3146","Caucasian",28,1,0
"3203","African-American",50,1,0
"1935","African-American",25,1,1
"3756","African-American",24,0,1
"3979","Caucasian",43,0,0
"4446","Caucasian",22,1,1
"1978","Caucasian",30,0,0
"2851","Caucasian",31,0,0
"1732","Caucasian",29,0,1
"1800","Caucasian",54,0,0
"2643","African-American",29,0,1
"2406","African-American",21,0,1
"4001","African-American",26,1,0
"36","Caucasian",28,1,1
"898","African-American",29,0,0
"4395","Caucasian",30,1,0
"2624","African-American",22,0,1
"1593","Caucasian",22,1,1
"2513","African-American",35,1,1
"234","African-American",35,1,0
"960","Caucasian",30,1,1
"2586","Caucasian",50,0,0
"3365","Caucasian",28,0,1
"2959","African-American",34,1,0
"726","Caucasian",43,0,0
"602","Caucasian",61,0,0
"1678","Caucasian",25,1,1
"4679","African-American",40,1,0
"4563","Caucasian",22,0,1
"4116","Caucasian",30,0,1
"1376","African-American",25,1,1
"3675","Caucasian",47,0,0
"4196","African-American",25,1,1
"4491","Caucasian",26,1,1
"3061","Caucasian",26,0,1
"1287","African-American",24,1,1
"1111","African-American",46,1,0
"3154","African-American",28,1,1
"2806","African-American",36,1,0
"493","African-American",33,1,0
"862","African-American",63,1,0
"1426","African-American",27,1,1
"1413","African-American",19,1,1
"933","African-American",22,0,1
"357","Caucasian",38,1,0
"664","Caucasian",25,0,1
"900","Caucasian",50,1,0
"4568","African-American",20,0,1
"2191","African-American",26,1,0
"3297","Caucasian",28,0,0
"2331","Caucasian",52,0,0
"269","African-American",23,1,1
"293","Caucasian",46,0,0
"2609","Caucasian",38,1,0
"2609.1","Caucasian",38,1,0
"49","Caucasian",49,1,0
"4375","Caucasian",42,1,0
"230","Caucasian",25,0,0
"258","African-American",22,0,1
"1754","African-American",42,1,0
"3025","African-American",23,0,1
"2654","Caucasian",45,1,0
"320","Caucasian",56,1,0
"1694","African-American",22,0,1
"4189","African-American",27,1,1
"2135","African-American",30,1,1
"1398","Caucasian",27,0,1
"2621","Caucasian",56,0,0
"3306","Caucasian",28,0,0
"2702","Caucasian",21,0,1
"1006","African-American",24,1,1
"1829","African-American",30,1,1
"2304","African-American",22,1,1
"3087","Caucasian",37,0,1
"128","Caucasian",43,0,0
"2704","Caucasian",33,1,0
"3828","Caucasian",33,0,0
"1239","African-American",27,1,0
"871","Caucasian",64,0,0
"4540","Caucasian",32,1,0
"372","Caucasian",49,1,0
"1171","African-American",19,0,1
"1234","Caucasian",52,1,0
"1857","African-American",22,1,1
"2261","Caucasian",20,0,1
"2195","Caucasian",25,1,0
"3007","African-American",34,0,0
"91","African-American",32,0,0
"3527","African-American",31,0,0
"2","African-American",39,1,0
"4548","African-American",37,1,1
"2711","Caucasian",32,1,0
"1995","African-American",25,1,0
"3064","Caucasian",30,1,1
"10","African-American",46,1,0
"3573","African-American",59,1,0
"1205","African-American",31,1,1
"2791","Caucasian",29,0,1
"639","Caucasian",50,0,0
"529","Caucasian",44,0,0
"2722","African-American",49,0,0
"272","African-American",23,1,0
"1178","African-American",28,1,1
"4744","Caucasian",36,1,0
"630","African-American",40,1,0
"1810","Caucasian",22,1,1
"4009","Caucasian",21,1,1
"3923","African-American",23,1,0
"2376","African-American",29,1,0
"2371","Caucasian",20,0,1
"3552","African-American",35,1,0
"1721","African-American",22,1,1
"95","African-American",24,1,0
"2929","African-American",26,1,1
"2781","Caucasian",78,1,0
"349","Caucasian",24,1,1
"1365","African-American",65,1,0
"1398.1","Caucasian",27,0,1
"1549","Caucasian",64,0,0
"3368","African-American",28,0,0
"3921","African-American",30,1,0
"180","Caucasian",41,1,0
"4304","Caucasian",30,0,1
"316","African-American",19,0,1
"3579","Caucasian",52,1,0
"4222","African-American",27,1,0
"4655","African-American",31,1,1
"3961","Caucasian",37,0,0
"2943","Caucasian",24,1,0
"1238","African-American",24,0,1
"504","African-American",24,1,1
"2341","Caucasian",27,1,1
"1906","Caucasian",25,0,0
"953","African-American",23,1,1
"3794","African-American",32,1,0
"2202","African-American",57,1,0
"4697","African-American",25,1,1
"4055","Caucasian",21,1,1
"423","Caucasian",26,1,1
"4020","Caucasian",40,1,0
"2758","Caucasian",34,1,0
"4533","African-American",21,1,1
"4171","Caucasian",31,1,1
"3421","African-American",38,1,0
"3047","Caucasian",50,1,0
"2188","African-American",31,1,0
"2520","Caucasian",55,0,0
"379","Caucasian",66,1,0
"1481","Caucasian",49,1,1
"4394","African-American",30,1,1
"2533","Caucasian",27,0,0
"3674","Caucasian",21,1,1
"2552","African-American",29,0,1
"3597","Caucasian",20,0,1
"1364","Caucasian",38,0,0
"1161","Caucasian",57,1,0
