"","race","age","prior_offense","is_recid"
"1116","Caucasian",36,1,0
"1078","African-American",44,1,0
"3024","Caucasian",39,0,0
"1173","African-American",23,1,1
"4637","Caucasian",28,1,0
"1070","Caucasian",33,1,0
"2076","Caucasian",38,1,0
"4520","African-American",31,1,0
"3668","Caucasian",34,1,1
"3579","Caucasian",52,1,0
"1084","African-American",27,1,0
"3107","African-American",37,1,0
"1593","Caucasian",22,1,1
"4689","Caucasian",28,0,1
"2669","Caucasian",20,0,1
"1831","African-American",42,1,0
"2259","African-American",47,1,0
"4489","Caucasian",52,1,0
"2851","Caucasian",31,0,0
"1435","Caucasian",36,0,0
"3335","African-American",60,1,0
"3026","African-American",24,1,1
"815","African-American",29,1,0
"1511","African-American",35,1,0
"1951","Caucasian",24,1,1
"2707","Caucasian",47,0,0
"129","African-American",26,0,1
"3506","African-American",53,1,0
"2347","Caucasian",39,0,0
"2594","African-American",31,1,0
"3720","Caucasian",48,1,0
"847","African-American",38,1,0
"2117","Caucasian",35,0,0
"1910","African-American",27,1,1
"4581","African-American",25,1,1
"853","African-American",26,1,1
"3247","Caucasian",21,0,1
"851","African-American",26,1,1
"2274","Caucasian",29,1,1
"1769","Caucasian",31,1,1
"4272","Caucasian",31,1,1
"4278","African-American",31,0,1
"3929","Caucasian",45,1,0
"3309","African-American",38,0,0
"1303","African-American",27,0,1
"1301","Caucasian",65,1,0
"4339","Caucasian",20,1,1
"4960","African-American",23,0,1
"1717","African-American",31,1,0
"3049","African-American",29,1,0
"987","African-American",24,1,1
"2658","African-American",27,0,0
"3931","African-American",35,1,0
"3691","African-American",33,1,0
"2999","Caucasian",29,1,1
"2476","African-American",23,0,1
"1867","African-American",38,1,0
"4179","Caucasian",24,1,1
"553","African-American",30,1,1
"3262","Caucasian",49,1,0
"2526","African-American",33,0,0
"3216","Caucasian",28,1,1
"3644","Caucasian",56,1,0
"4996","African-American",49,1,0
"3201","Caucasian",22,1,1
"667","African-American",27,1,1
"1212","African-American",56,1,0
"1232","Caucasian",29,1,0
"921","African-American",33,0,0
"658","Caucasian",30,1,1
"2387","Caucasian",28,1,1
"1258","Caucasian",28,1,1
"3789","African-American",26,0,1
