"","race","age","prior_offense","is_recid"
"3148","Caucasian",25,1,0
"4764","Caucasian",65,0,0
"2137","African-American",28,1,0
"95","African-American",24,1,0
"4686","Caucasian",26,1,1
"3790","Caucasian",27,1,1
"2490","African-American",31,1,0
"2808","African-American",22,1,1
"2807","Caucasian",38,1,0
"2577","African-American",23,1,1
"3769","Caucasian",49,0,0
"860","African-American",36,1,0
"2766","Caucasian",27,1,1
"2708","Caucasian",55,1,0
"4035","African-American",27,1,0
"3067","African-American",37,1,0
"626","Caucasian",26,1,0
"2305","African-American",37,1,0
"3626","Caucasian",31,1,0
"400","Caucasian",33,0,1
"3609","African-American",23,1,0
"72","African-American",22,1,1
"3266","African-American",28,1,1
"4732","African-American",23,1,1
"773","Caucasian",33,0,0
"1814","Caucasian",30,0,1
"1280","Caucasian",25,0,0
"1916","Caucasian",44,1,0
"2343","African-American",24,1,1
"4983","African-American",22,1,1
"1511","African-American",35,1,0
"4317","African-American",63,0,0
"4061","Caucasian",43,1,0
"4391","Caucasian",54,0,0
"2529","Caucasian",33,1,1
"3011","Caucasian",21,0,1
"435","Caucasian",31,0,1
"3459","African-American",31,0,0
"454","African-American",53,1,0
"2319","African-American",48,1,0
"739","African-American",27,1,1
"1674","Caucasian",24,1,1
"3455","African-American",24,0,1
"1147","Caucasian",33,1,0
"2184","Caucasian",24,0,1
"1074","Caucasian",52,0,0
"1835","Caucasian",56,1,0
"1317","African-American",30,1,1
"4465","Caucasian",35,1,0
"3085","Caucasian",37,1,1
"1535","Caucasian",26,1,1
"2000","African-American",32,1,0
"3961","Caucasian",37,0,0
"478","Caucasian",26,1,0
"3682","African-American",21,0,1
"2879","African-American",23,0,0
"2529.1","Caucasian",33,1,1
"662","Caucasian",25,0,1
"1562","African-American",53,1,0
"777","Caucasian",32,0,1
"3884","Caucasian",64,1,0
"4532","African-American",40,1,0
"3295","African-American",22,1,1
"2343.1","African-American",24,1,1
"1485","Caucasian",37,0,1
"3490","African-American",37,1,0
"1366","Caucasian",31,0,0
"3546","African-American",30,0,1
"2981","Caucasian",24,0,1
"2218","African-American",29,1,1
"3730","Caucasian",28,1,1
"4442","African-American",24,1,0
"1293","Caucasian",43,0,0
"1778","Caucasian",27,1,1
"1118","African-American",25,1,1
"464","Caucasian",29,0,1
"4399","African-American",22,1,1
"3219","African-American",39,1,0
"3080","African-American",32,1,0
"980","Caucasian",21,0,1
"275","Caucasian",34,1,0
"3774","African-American",34,1,0
"3994","Caucasian",28,1,0
"1297","Caucasian",53,0,0
"1736","African-American",24,1,0
"4207","Caucasian",21,0,1
"2987","Caucasian",60,0,0
"2367","Caucasian",33,0,1
"3030","African-American",46,1,0
"65","Caucasian",21,0,1
"4374","Caucasian",27,0,1
"4012","Caucasian",32,1,1
"1841","African-American",25,1,1
"4241","African-American",20,0,1
"3553","African-American",19,0,1
"2238","African-American",56,1,0
"4471","Caucasian",33,1,0
"3091","African-American",27,1,1
"1312","Caucasian",33,1,1
"3440","African-American",23,1,1
"3280","Caucasian",57,0,0
"2468","African-American",23,0,1
