"","race","age","prior_offense","is_recid"
"1243","African-American",67,1,0
"4363","African-American",28,1,0
"3679","African-American",22,0,1
"2974","African-American",62,0,0
"2481","African-American",34,1,1
"3343","Caucasian",36,0,1
"157","Caucasian",40,1,0
"1188","Caucasian",23,1,1
"4386","Caucasian",45,0,0
"1278","African-American",47,1,0
"2564","Caucasian",31,1,0
"2254","Caucasian",46,0,0
"3949","African-American",39,0,0
"632","Caucasian",32,1,1
"323","Caucasian",28,1,1
"2886","African-American",35,1,0
"4969","African-American",20,1,1
"3384","African-American",31,1,0
"2043","Caucasian",28,0,1
"2334","African-American",26,1,1
"4939","Caucasian",27,1,1
"3456","Caucasian",39,1,1
"100","Caucasian",36,1,1
"955","African-American",27,1,1
"229","Caucasian",24,1,1
"4449","African-American",27,1,0
"4334","African-American",24,1,1
"1248","Caucasian",32,1,0
"3570","African-American",32,1,1
"634","African-American",19,0,1
"4818","Caucasian",59,0,0
"144","Caucasian",26,1,1
"3887","African-American",43,0,0
"237","African-American",21,0,1
"473","Caucasian",25,0,1
"3272","African-American",44,1,0
"4288","Caucasian",30,0,1
"529","Caucasian",44,0,0
"2881","African-American",22,1,1
"4882","Caucasian",45,1,0
"2018","Caucasian",31,0,1
"107","Caucasian",37,0,0
"2917","Caucasian",24,0,1
"473.1","Caucasian",25,0,1
"3975","Caucasian",51,1,0
"844","Caucasian",21,1,1
"2993","African-American",58,1,0
"4233","Caucasian",28,1,1
"3400","Caucasian",30,0,1
"4999","Caucasian",24,1,1
"993","African-American",29,1,1
"268","Caucasian",31,1,1
"1635","Caucasian",30,1,0
"1170","Caucasian",22,0,1
"3340","African-American",65,1,0
"4051","Caucasian",40,1,1
"130","Caucasian",23,0,1
"1708","African-American",22,1,1
"1799","African-American",21,1,1
"886","Caucasian",28,0,0
"1171","African-American",19,0,1
"4453","African-American",26,1,1
"2701","African-American",52,1,0
"665","Caucasian",22,0,1
"4033","African-American",25,1,0
"1617","Caucasian",33,1,0
"1701","Caucasian",36,1,1
"1842","African-American",28,1,1
"1329","Caucasian",25,0,1
"4362","African-American",23,0,0
"4719","African-American",50,0,0
"2622","African-American",26,1,0
"988","African-American",23,1,1
"627","African-American",41,0,0
"3587","Caucasian",21,0,1
"4461","African-American",23,1,1
"919","African-American",22,1,1
"131","Caucasian",45,1,0
"1258","Caucasian",28,1,1
"4786","Caucasian",20,1,1
"2684","Caucasian",33,0,1
"4709","Caucasian",35,1,0
"4891","African-American",38,1,1
"452","Caucasian",22,0,1
