"","race","age","prior_offense","is_recid"
"1756","Caucasian",35,1,0
"4520","African-American",31,1,0
"1401","Caucasian",28,1,1
"1439","Caucasian",70,0,0
"1215","Caucasian",32,1,0
"3088","African-American",55,0,0
"4149","African-American",21,0,1
"2147","Caucasian",28,0,1
"2902","African-American",25,1,0
"3112","African-American",54,1,0
"4554","Caucasian",20,0,1
"4146","Caucasian",23,1,0
"2179","African-American",26,1,0
"4921","African-American",22,1,1
"1653","African-American",23,1,0
"1225","Caucasian",45,1,1
"1918","Caucasian",50,1,0
"1851","African-American",24,1,1
"4813","Caucasian",35,1,0
"4813.1","Caucasian",35,1,0
"2548","Caucasian",40,1,0
"1438","Caucasian",26,0,1
"4952","Caucasian",30,1,1
"451","Caucasian",51,0,0
"4097","African-American",32,1,0
"459","African-American",33,1,1
"4880","Caucasian",31,1,1
"2864","African-American",19,1,1
"1964","Caucasian",31,1,1
"2919","African-American",32,1,0
"1262","African-American",61,1,0
"4215","Caucasian",24,1,1
"4967","Caucasian",31,0,1
"2173","African-American",26,1,0
"4690","African-American",24,1,1
"464","Caucasian",29,0,1
"533","Caucasian",24,0,0
"932","African-American",33,1,1
"715","African-American",21,1,1
"2877","Caucasian",26,1,1
"1939","Caucasian",36,0,0
"4919","African-American",22,0,0
"2566","African-American",31,1,1
"3978","African-American",42,1,0
"1458","Caucasian",51,1,0
"4884","African-American",28,1,1
"618","Caucasian",52,1,0
"3509","Caucasian",21,1,1
"1489","African-American",23,1,1
"1213","Caucasian",24,0,1
"936","African-American",39,0,1
"1683","Caucasian",27,1,0
"4177","African-American",31,1,1
"3523","African-American",24,1,1
"2755","African-American",40,0,0
"1629","African-American",54,1,0
"2551","African-American",26,1,0
"2330","African-American",29,0,0
"498","African-American",43,1,0
"294","African-American",23,1,1
"313","African-American",24,1,1
"2457","African-American",29,1,0
"2505","African-American",29,1,1
"1813","African-American",31,1,1
"1311","African-American",19,0,1
"1884","Caucasian",26,1,1
"1223","Caucasian",34,0,0
"2668","African-American",22,1,1
"1558","African-American",27,0,0
"762","African-American",46,0,0
"4480","Caucasian",32,1,1
"4603","African-American",25,1,1
"2969","Caucasian",25,0,1
"4285","African-American",33,1,0
"3278","Caucasian",49,1,0
"3139","Caucasian",22,1,1
"4650","African-American",50,1,0
"2170","Caucasian",66,1,0
"1213.1","Caucasian",24,0,1
"3803","African-American",25,1,1
"2876","Caucasian",25,0,0
"1136","African-American",23,1,1
"487","African-American",27,1,0
"3426","African-American",25,1,1
"2103","Caucasian",28,1,0
"2127","Caucasian",20,1,0
"4455","Caucasian",25,0,1
"190","Caucasian",26,1,1
"3491","Caucasian",37,1,0
"1193","Caucasian",34,1,1
"913","Caucasian",26,1,0
"1300","African-American",23,1,1
"4349","African-American",23,0,1
"1056","Caucasian",50,0,0
"3324","African-American",23,1,1
"2416","Caucasian",25,0,1
"756","Caucasian",22,1,1
"3446","Caucasian",21,0,1
"4256","African-American",32,1,0
"632","Caucasian",32,1,1
"3152","Caucasian",50,1,0
"1751","Caucasian",59,1,0
"4204","African-American",21,1,1
"4780","African-American",24,1,0
"1267","Caucasian",32,0,0
"4335","African-American",32,1,1
"3631","African-American",26,0,1
"4739","African-American",21,0,1
"4576","Caucasian",61,1,0
"1970","Caucasian",33,0,0
"3426.1","African-American",25,1,1
"3223","Caucasian",29,0,1
"2855","African-American",23,1,1
"3052","Caucasian",20,1,1
"2360","Caucasian",25,1,1
"4830","Caucasian",33,1,1
"876","Caucasian",30,1,1
"356","Caucasian",37,1,0
"389","Caucasian",40,0,0
"796","African-American",66,1,0
"3332","Caucasian",38,1,0
"3779","African-American",23,1,1
"3087","Caucasian",37,0,1
"3852","Caucasian",38,1,1
"2158","African-American",24,0,1
"2747","Caucasian",58,1,0
"2319","African-American",48,1,0
"3018","African-American",27,1,1
"3969","Caucasian",21,1,1
"968","Caucasian",53,1,0
"1571","African-American",25,1,1
"1390","African-American",47,0,0
"1584","Caucasian",30,1,1
"949","Caucasian",33,1,1
"266","Caucasian",49,0,0
"3617","African-American",27,1,1
"526","African-American",23,1,0
"3538","Caucasian",27,1,1
"1788","Caucasian",32,1,1
"4934","Caucasian",51,0,0
"91","African-American",32,0,0
"1998","Caucasian",44,0,0
"4277","Caucasian",31,1,0
"1419","African-American",21,1,1
"3655","African-American",21,0,1
"626","Caucasian",26,1,0
"946","Caucasian",37,1,1
"3327","African-American",27,1,0
"3734","African-American",29,1,0
"3103","Caucasian",23,1,1
"1402","Caucasian",25,0,0
"4953","Caucasian",30,0,1
"3569","African-American",35,1,0
"3659","African-American",22,1,1
"4852","African-American",33,1,1
"236","African-American",26,0,1
"3761","African-American",21,0,1
"3038","Caucasian",27,1,1
"701","Caucasian",30,1,0
"2398","African-American",28,1,1
"4604","African-American",57,0,0
"913.1","Caucasian",26,1,0
"4868","Caucasian",21,1,0
"1487","Caucasian",69,0,0
"2231","African-American",28,1,0
"4722","Caucasian",37,1,0
"3681","African-American",21,1,1
"2499","African-American",20,1,1
"1853","Caucasian",43,0,0
"890","Caucasian",30,1,1
"4500","Caucasian",20,0,1
"4023","African-American",36,1,0
"4702","Caucasian",50,0,0
"4162","African-American",24,0,1
"829","African-American",21,0,0
"3589","African-American",25,1,1
"4378","African-American",29,1,0
"1988","Caucasian",47,1,0
"1763","African-American",38,1,0
"4310","African-American",23,1,1
"3666","Caucasian",22,0,1
"1585","African-American",32,0,0
"2830","African-American",24,1,1
"4795","African-American",32,0,0
"3332.1","Caucasian",38,1,0
"2169","Caucasian",47,0,0
"4860","African-American",43,0,0
"4012","Caucasian",32,1,1
"1756.1","Caucasian",35,1,0
"3173","Caucasian",72,1,0
"79","African-American",20,1,1
"3161","Caucasian",39,0,0
"2385","Caucasian",58,1,0
"3232","Caucasian",46,1,0
"2909","Caucasian",30,1,1
"480","Caucasian",20,0,1
"1836","Caucasian",35,1,1
"176","African-American",24,1,1
"3286","African-American",28,0,1
"2341","Caucasian",27,1,1
"4783","African-American",28,1,0
"4216","Caucasian",41,0,0
"1873","African-American",70,0,0
"1636","African-American",23,0,1
"863","African-American",32,0,0
"4044","African-American",20,0,0
"3326","African-American",28,1,0
"3771","African-American",27,1,0
"3588","Caucasian",24,1,1
"257","African-American",24,1,1
"4424","African-American",36,1,0
"3250","African-American",24,1,1
"181","Caucasian",21,0,1
"4512","African-American",28,1,0
"784","African-American",29,0,0
"4749","Caucasian",29,1,1
"1451","Caucasian",51,1,0
"3475","African-American",43,0,0
